Customer Id,Customer Name,Customer Combined,Customer Segment,CountryIso2,Country Name,Year,Terumo Category,Qty Sold,Sales EUR
100038,Policlinico Rome,100038 - Policlinico Rome,University Hospital,IT,Southern Europe,2025,Drug-Eluting Stents,20,9007.96
100038,Policlinico Rome,100038 - Policlinico Rome,University Hospital,IT,Southern Europe,2025,Inflation Devices,4,60.96
100038,Policlinico Rome,100038 - Policlinico Rome,University Hospital,IT,Southern Europe,2025,PTCA Balloon Catheters,31,3139.38
100038,Policlinico Rome,100038 - Policlinico Rome,University Hospital,IT,Southern Europe,2025,Radial Access Kits,4,127.24
100039,Centro Cardiologico Naples,100039 - Centro Cardiologico Naples,University Hospital,IT,Southern Europe,2025,Introducer Sheaths,318,3436.19
100039,Centro Cardiologico Naples,100039 - Centro Cardiologico Naples,University Hospital,IT,Southern Europe,2025,Drug-Eluting Stents,64,24212.96
100039,Centro Cardiologico Naples,100039 - Centro Cardiologico Naples,University Hospital,IT,Southern Europe,2025,Hemostasis Valves,41,347.28
100039,Centro Cardiologico Naples,100039 - Centro Cardiologico Naples,University Hospital,IT,Southern Europe,2025,Diagnostic Catheters,504,11228.16
100040,Istituto Clinico Turin,100040 - Istituto Clinico Turin,University Hospital,IT,Southern Europe,2025,Introducer Sheaths,115,1428.24
100040,Istituto Clinico Turin,100040 - Istituto Clinico Turin,University Hospital,IT,Southern Europe,2025,Diagnostic Catheters,88,1649.44
100040,Istituto Clinico Turin,100040 - Istituto Clinico Turin,University Hospital,IT,Southern Europe,2025,Guide Wires,32,491.65
100041,Fondazione Florence,100041 - Fondazione Florence,Private Clinic,IT,Southern Europe,2025,Diagnostic Catheters,166,3492.53
100041,Fondazione Florence,100041 - Fondazione Florence,Private Clinic,IT,Southern Europe,2025,Inflation Devices,42,550.43
100041,Fondazione Florence,100041 - Fondazione Florence,Private Clinic,IT,Southern Europe,2025,Radial Access Kits,31,1071.65
100041,Fondazione Florence,100041 - Fondazione Florence,Private Clinic,IT,Southern Europe,2025,Guiding Catheters,95,2817.39
100041,Fondazione Florence,100041 - Fondazione Florence,Private Clinic,IT,Southern Europe,2025,Hemostasis Valves,23,214.74
100041,Fondazione Florence,100041 - Fondazione Florence,Private Clinic,IT,Southern Europe,2025,Drug-Eluting Stents,74,35664.37
100041,Fondazione Florence,100041 - Fondazione Florence,Private Clinic,IT,Southern Europe,2025,Guide Wires,597,9236.24
100042,Ospedale Bologna,100042 - Ospedale Bologna,Private Clinic,IT,Southern Europe,2025,Introducer Sheaths,201,2754.87
100042,Ospedale Bologna,100042 - Ospedale Bologna,Private Clinic,IT,Southern Europe,2025,Radial Access Kits,20,788.02
100042,Ospedale Bologna,100042 - Ospedale Bologna,Private Clinic,IT,Southern Europe,2025,Hemostasis Valves,14,133.33
100042,Ospedale Bologna,100042 - Ospedale Bologna,Private Clinic,IT,Southern Europe,2025,Guiding Catheters,69,1970.71
100042,Ospedale Bologna,100042 - Ospedale Bologna,Private Clinic,IT,Southern Europe,2025,Microcatheters,128,20921.72
100042,Ospedale Bologna,100042 - Ospedale Bologna,Private Clinic,IT,Southern Europe,2025,Inflation Devices,12,168.14
100043,Policlinico Genoa,100043 - Policlinico Genoa,Public Hospital,IT,Southern Europe,2025,Radial Access Kits,15,484.12
100043,Policlinico Genoa,100043 - Policlinico Genoa,Public Hospital,IT,Southern Europe,2025,Guiding Catheters,63,1705.34
100043,Policlinico Genoa,100043 - Policlinico Genoa,Public Hospital,IT,Southern Europe,2025,PTCA Balloon Catheters,122,11004.92
100043,Policlinico Genoa,100043 - Policlinico Genoa,Public Hospital,IT,Southern Europe,2025,Introducer Sheaths,348,3724.93
100043,Policlinico Genoa,100043 - Policlinico Genoa,Public Hospital,IT,Southern Europe,2025,Hemostasis Valves,47,426.37
100043,Policlinico Genoa,100043 - Policlinico Genoa,Public Hospital,IT,Southern Europe,2025,Inflation Devices,7,119.94
100043,Policlinico Genoa,100043 - Policlinico Genoa,Public Hospital,IT,Southern Europe,2025,Guide Wires,173,3055.23
100044,Centro Cardiologico Padua,100044 - Centro Cardiologico Padua,University Hospital,IT,Southern Europe,2025,Guide Wires,546,8606.46
100044,Centro Cardiologico Padua,100044 - Centro Cardiologico Padua,University Hospital,IT,Southern Europe,2025,Microcatheters,248,39175.42
100044,Centro Cardiologico Padua,100044 - Centro Cardiologico Padua,University Hospital,IT,Southern Europe,2025,Introducer Sheaths,176,1847.18
100044,Centro Cardiologico Padua,100044 - Centro Cardiologico Padua,University Hospital,IT,Southern Europe,2025,Hemostasis Valves,22,198.88
100044,Centro Cardiologico Padua,100044 - Centro Cardiologico Padua,University Hospital,IT,Southern Europe,2025,PTCA Balloon Catheters,58,5906.15
100044,Centro Cardiologico Padua,100044 - Centro Cardiologico Padua,University Hospital,IT,Southern Europe,2025,Radial Access Kits,20,617.38
100045,Istituto Clinico Verona,100045 - Istituto Clinico Verona,University Hospital,IT,Southern Europe,2025,Diagnostic Catheters,78,1511.78
100045,Istituto Clinico Verona,100045 - Istituto Clinico Verona,University Hospital,IT,Southern Europe,2025,Hemostasis Valves,6,51.83
100046,Fondazione Catania,100046 - Fondazione Catania,Public Hospital,IT,Southern Europe,2025,Microcatheters,91,11877.64
100046,Fondazione Catania,100046 - Fondazione Catania,Public Hospital,IT,Southern Europe,2025,Introducer Sheaths,111,1251.98
100046,Fondazione Catania,100046 - Fondazione Catania,Public Hospital,IT,Southern Europe,2025,Guiding Catheters,54,1449.01
100046,Fondazione Catania,100046 - Fondazione Catania,Public Hospital,IT,Southern Europe,2025,PTCA Balloon Catheters,104,10534.75
100046,Fondazione Catania,100046 - Fondazione Catania,Public Hospital,IT,Southern Europe,2025,Drug-Eluting Stents,40,17388.01
100046,Fondazione Catania,100046 - Fondazione Catania,Public Hospital,IT,Southern Europe,2025,Radial Access Kits,20,623.45
100046,Fondazione Catania,100046 - Fondazione Catania,Public Hospital,IT,Southern Europe,2025,Hemostasis Valves,15,123.51
100046,Fondazione Catania,100046 - Fondazione Catania,Public Hospital,IT,Southern Europe,2025,Inflation Devices,19,274.73
100046,Fondazione Catania,100046 - Fondazione Catania,Public Hospital,IT,Southern Europe,2025,Diagnostic Catheters,280,6049.53
100047,Ospedale Bari,100047 - Ospedale Bari,Private Clinic,IT,Southern Europe,2025,Radial Access Kits,3,104.72
100047,Ospedale Bari,100047 - Ospedale Bari,Private Clinic,IT,Southern Europe,2025,PTCA Balloon Catheters,8,701.27
100047,Ospedale Bari,100047 - Ospedale Bari,Private Clinic,IT,Southern Europe,2025,Diagnostic Catheters,12,289.07
100047,Ospedale Bari,100047 - Ospedale Bari,Private Clinic,IT,Southern Europe,2025,Inflation Devices,2,26.52
100047,Ospedale Bari,100047 - Ospedale Bari,Private Clinic,IT,Southern Europe,2025,Hemostasis Valves,4,34.94
100047,Ospedale Bari,100047 - Ospedale Bari,Private Clinic,IT,Southern Europe,2025,Guide Wires,33,626.38
100048,Policlinico Palermo,100048 - Policlinico Palermo,University Hospital,IT,Southern Europe,2025,Guiding Catheters,3,80.9
100048,Policlinico Palermo,100048 - Policlinico Palermo,University Hospital,IT,Southern Europe,2025,Drug-Eluting Stents,3,1291.09
100048,Policlinico Palermo,100048 - Policlinico Palermo,University Hospital,IT,Southern Europe,2025,Inflation Devices,1,16.91
100048,Policlinico Palermo,100048 - Policlinico Palermo,University Hospital,IT,Southern Europe,2025,PTCA Balloon Catheters,7,648.7
100048,Policlinico Palermo,100048 - Policlinico Palermo,University Hospital,IT,Southern Europe,2025,Introducer Sheaths,4,50.9
100049,Hospital Universitario Madrid,100049 - Hospital Universitario Madrid,University Hospital,ES,Southern Europe,2025,Inflation Devices,1,13.75
100049,Hospital Universitario Madrid,100049 - Hospital Universitario Madrid,University Hospital,ES,Southern Europe,2025,Guide Wires,32,586.02
100049,Hospital Universitario Madrid,100049 - Hospital Universitario Madrid,University Hospital,ES,Southern Europe,2025,Radial Access Kits,2,64.14
100049,Hospital Universitario Madrid,100049 - Hospital Universitario Madrid,University Hospital,ES,Southern Europe,2025,Introducer Sheaths,14,166.14
100049,Hospital Universitario Madrid,100049 - Hospital Universitario Madrid,University Hospital,ES,Southern Europe,2025,Hemostasis Valves,3,26.96
100049,Hospital Universitario Madrid,100049 - Hospital Universitario Madrid,University Hospital,ES,Southern Europe,2025,PTCA Balloon Catheters,3,327.55
100049,Hospital Universitario Madrid,100049 - Hospital Universitario Madrid,University Hospital,ES,Southern Europe,2025,Microcatheters,12,1633.22
100049,Hospital Universitario Madrid,100049 - Hospital Universitario Madrid,University Hospital,ES,Southern Europe,2025,Diagnostic Catheters,33,635.8
100049,Hospital Universitario Madrid,100049 - Hospital Universitario Madrid,University Hospital,ES,Southern Europe,2025,Guiding Catheters,6,179.6
100050,Clínica Barcelona,100050 - Clínica Barcelona,Private Clinic,ES,Southern Europe,2025,Diagnostic Catheters,9,170.95
100050,Clínica Barcelona,100050 - Clínica Barcelona,Private Clinic,ES,Southern Europe,2025,Microcatheters,12,1490.79
100050,Clínica Barcelona,100050 - Clínica Barcelona,Private Clinic,ES,Southern Europe,2025,Hemostasis Valves,1,7.5
100050,Clínica Barcelona,100050 - Clínica Barcelona,Private Clinic,ES,Southern Europe,2025,Introducer Sheaths,25,338.69
100050,Clínica Barcelona,100050 - Clínica Barcelona,Private Clinic,ES,Southern Europe,2025,Guide Wires,38,687.28
100051,Hospital General Valencia,100051 - Hospital General Valencia,Heart Center,ES,Southern Europe,2025,PTCA Balloon Catheters,8,781.02
100051,Hospital General Valencia,100051 - Hospital General Valencia,Heart Center,ES,Southern Europe,2025,Microcatheters,78,12004.67
100051,Hospital General Valencia,100051 - Hospital General Valencia,Heart Center,ES,Southern Europe,2025,Introducer Sheaths,97,1252.11
100051,Hospital General Valencia,100051 - Hospital General Valencia,Heart Center,ES,Southern Europe,2025,Guide Wires,246,3846.91
100051,Hospital General Valencia,100051 - Hospital General Valencia,Heart Center,ES,Southern Europe,2025,Hemostasis Valves,5,47.24
100052,Centro Médico Seville,100052 - Centro Médico Seville,Private Clinic,ES,Southern Europe,2025,Microcatheters,104,15583.56
100052,Centro Médico Seville,100052 - Centro Médico Seville,Private Clinic,ES,Southern Europe,2025,Radial Access Kits,10,334.03
100052,Centro Médico Seville,100052 - Centro Médico Seville,Private Clinic,ES,Southern Europe,2025,Drug-Eluting Stents,101,43913.56
100052,Centro Médico Seville,100052 - Centro Médico Seville,Private Clinic,ES,Southern Europe,2025,Hemostasis Valves,16,144.4
100053,Hospital Clínic Bilbao,100053 - Hospital Clínic Bilbao,Heart Center,ES,Southern Europe,2025,Radial Access Kits,4,124.79
100053,Hospital Clínic Bilbao,100053 - Hospital Clínic Bilbao,Heart Center,ES,Southern Europe,2025,Guide Wires,84,1369.46
100053,Hospital Clínic Bilbao,100053 - Hospital Clínic Bilbao,Heart Center,ES,Southern Europe,2025,PTCA Balloon Catheters,11,1105.64
100053,Hospital Clínic Bilbao,100053 - Hospital Clínic Bilbao,Heart Center,ES,Southern Europe,2025,Hemostasis Valves,7,68.42
100053,Hospital Clínic Bilbao,100053 - Hospital Clínic Bilbao,Heart Center,ES,Southern Europe,2025,Guiding Catheters,9,251.22
100054,Hospital Universitario Malaga,100054 - Hospital Universitario Malaga,University Hospital,ES,Southern Europe,2025,PTCA Balloon Catheters,233,22543.94
100054,Hospital Universitario Malaga,100054 - Hospital Universitario Malaga,University Hospital,ES,Southern Europe,2025,Microcatheters,58,8180.75
100054,Hospital Universitario Malaga,100054 - Hospital Universitario Malaga,University Hospital,ES,Southern Europe,2025,Hemostasis Valves,93,840.34
100054,Hospital Universitario Malaga,100054 - Hospital Universitario Malaga,University Hospital,ES,Southern Europe,2025,Diagnostic Catheters,179,3544.89
100055,Clínica Zaragoza,100055 - Clínica Zaragoza,Private Clinic,ES,Southern Europe,2025,Guiding Catheters,15,429.16
100055,Clínica Zaragoza,100055 - Clínica Zaragoza,Private Clinic,ES,Southern Europe,2025,Drug-Eluting Stents,11,4679.75
100055,Clínica Zaragoza,100055 - Clínica Zaragoza,Private Clinic,ES,Southern Europe,2025,Diagnostic Catheters,89,1982.7
100055,Clínica Zaragoza,100055 - Clínica Zaragoza,Private Clinic,ES,Southern Europe,2025,Radial Access Kits,10,377.3
100055,Clínica Zaragoza,100055 - Clínica Zaragoza,Private Clinic,ES,Southern Europe,2025,PTCA Balloon Catheters,23,2000.5
100055,Clínica Zaragoza,100055 - Clínica Zaragoza,Private Clinic,ES,Southern Europe,2025,Guide Wires,102,1965.98
100055,Clínica Zaragoza,100055 - Clínica Zaragoza,Private Clinic,ES,Southern Europe,2025,Microcatheters,34,4556.6
100056,Hospital General Murcia,100056 - Hospital General Murcia,Private Clinic,ES,Southern Europe,2025,Guiding Catheters,17,520.77
100056,Hospital General Murcia,100056 - Hospital General Murcia,Private Clinic,ES,Southern Europe,2025,Hemostasis Valves,12,104.14
100056,Hospital General Murcia,100056 - Hospital General Murcia,Private Clinic,ES,Southern Europe,2025,Diagnostic Catheters,69,1562.11
100056,Hospital General Murcia,100056 - Hospital General Murcia,Private Clinic,ES,Southern Europe,2025,PTCA Balloon Catheters,18,1955.73
100056,Hospital General Murcia,100056 - Hospital General Murcia,Private Clinic,ES,Southern Europe,2025,Radial Access Kits,5,178.82
100056,Hospital General Murcia,100056 - Hospital General Murcia,Private Clinic,ES,Southern Europe,2025,Drug-Eluting Stents,19,8014.51
100056,Hospital General Murcia,100056 - Hospital General Murcia,Private Clinic,ES,Southern Europe,2025,Microcatheters,51,8094.23
100056,Hospital General Murcia,100056 - Hospital General Murcia,Private Clinic,ES,Southern Europe,2025,Inflation Devices,2,32.25
100056,Hospital General Murcia,100056 - Hospital General Murcia,Private Clinic,ES,Southern Europe,2025,Introducer Sheaths,77,801.83
100057,Centro Médico Santiago,100057 - Centro Médico Santiago,Private Clinic,ES,Southern Europe,2025,PTCA Balloon Catheters,9,795.68
100057,Centro Médico Santiago,100057 - Centro Médico Santiago,Private Clinic,ES,Southern Europe,2025,Radial Access Kits,3,103.49
100057,Centro Médico Santiago,100057 - Centro Médico Santiago,Private Clinic,ES,Southern Europe,2025,Guide Wires,72,1443.79
100058,Hospital Clínic Valladolid,100058 - Hospital Clínic Valladolid,Public Hospital,ES,Southern Europe,2025,Introducer Sheaths,148,1559.23
100058,Hospital Clínic Valladolid,100058 - Hospital Clínic Valladolid,Public Hospital,ES,Southern Europe,2025,Inflation Devices,10,156.07
100058,Hospital Clínic Valladolid,100058 - Hospital Clínic Valladolid,Public Hospital,ES,Southern Europe,2025,Diagnostic Catheters,125,3038.84
100059,Hospital Universitario Salamanca,100059 - Hospital Universitario Salamanca,University Hospital,ES,Southern Europe,2025,Inflation Devices,19,307.42
100059,Hospital Universitario Salamanca,100059 - Hospital Universitario Salamanca,University Hospital,ES,Southern Europe,2025,Introducer Sheaths,142,1768.5
100059,Hospital Universitario Salamanca,100059 - Hospital Universitario Salamanca,University Hospital,ES,Southern Europe,2025,Drug-Eluting Stents,80,28724.12
100059,Hospital Universitario Salamanca,100059 - Hospital Universitario Salamanca,University Hospital,ES,Southern Europe,2025,Hemostasis Valves,55,419.53
100059,Hospital Universitario Salamanca,100059 - Hospital Universitario Salamanca,University Hospital,ES,Southern Europe,2025,Guide Wires,379,7828.6
100059,Hospital Universitario Salamanca,100059 - Hospital Universitario Salamanca,University Hospital,ES,Southern Europe,2025,Radial Access Kits,26,1045.32
100059,Hospital Universitario Salamanca,100059 - Hospital Universitario Salamanca,University Hospital,ES,Southern Europe,2025,PTCA Balloon Catheters,131,13871.75
100059,Hospital Universitario Salamanca,100059 - Hospital Universitario Salamanca,University Hospital,ES,Southern Europe,2025,Microcatheters,101,16290.03
100059,Hospital Universitario Salamanca,100059 - Hospital Universitario Salamanca,University Hospital,ES,Southern Europe,2025,Diagnostic Catheters,400,7726.42
100060,Clínica Granada,100060 - Clínica Granada,Private Clinic,ES,Southern Europe,2025,Guide Wires,80,1263.4
100060,Clínica Granada,100060 - Clínica Granada,Private Clinic,ES,Southern Europe,2025,Microcatheters,28,3710.95
100060,Clínica Granada,100060 - Clínica Granada,Private Clinic,ES,Southern Europe,2025,Introducer Sheaths,20,246.74
100061,AMC Amsterdam,100061 - AMC Amsterdam,Public Hospital,NL,Western Europe,2025,Hemostasis Valves,2,16.32
100061,AMC Amsterdam,100061 - AMC Amsterdam,Public Hospital,NL,Western Europe,2025,Guiding Catheters,10,270.15
100061,AMC Amsterdam,100061 - AMC Amsterdam,Public Hospital,NL,Western Europe,2025,Inflation Devices,1,16.69
100061,AMC Amsterdam,100061 - AMC Amsterdam,Public Hospital,NL,Western Europe,2025,Microcatheters,21,3206.81
100061,AMC Amsterdam,100061 - AMC Amsterdam,Public Hospital,NL,Western Europe,2025,PTCA Balloon Catheters,14,1355.25
100061,AMC Amsterdam,100061 - AMC Amsterdam,Public Hospital,NL,Western Europe,2025,Radial Access Kits,3,94.42
100061,AMC Amsterdam,100061 - AMC Amsterdam,Public Hospital,NL,Western Europe,2025,Drug-Eluting Stents,11,4222.29
100062,Erasmus MC Rotterdam,100062 - Erasmus MC Rotterdam,Public Hospital,NL,Western Europe,2025,PTCA Balloon Catheters,4,354.57
100062,Erasmus MC Rotterdam,100062 - Erasmus MC Rotterdam,Public Hospital,NL,Western Europe,2025,Introducer Sheaths,33,402.34
100062,Erasmus MC Rotterdam,100062 - Erasmus MC Rotterdam,Public Hospital,NL,Western Europe,2025,Hemostasis Valves,6,52.65
100062,Erasmus MC Rotterdam,100062 - Erasmus MC Rotterdam,Public Hospital,NL,Western Europe,2025,Guide Wires,50,951.43
100062,Erasmus MC Rotterdam,100062 - Erasmus MC Rotterdam,Public Hospital,NL,Western Europe,2025,Diagnostic Catheters,164,3779.46
100063,UMC Utrecht,100063 - UMC Utrecht,Public Hospital,NL,Western Europe,2025,Radial Access Kits,1,32.28
100063,UMC Utrecht,100063 - UMC Utrecht,Public Hospital,NL,Western Europe,2025,Hemostasis Valves,3,22.22
100064,Catharina Ziekenhuis Eindhoven,100064 - Catharina Ziekenhuis Eindhoven,Heart Center,NL,Western Europe,2025,Radial Access Kits,1,39.77
100065,Sint Antonius Groningen,100065 - Sint Antonius Groningen,Heart Center,NL,Western Europe,2025,Guide Wires,20,363.95
100065,Sint Antonius Groningen,100065 - Sint Antonius Groningen,Heart Center,NL,Western Europe,2025,PTCA Balloon Catheters,5,443.29
100065,Sint Antonius Groningen,100065 - Sint Antonius Groningen,Heart Center,NL,Western Europe,2025,Introducer Sheaths,13,156.53
100066,AMC Nijmegen,100066 - AMC Nijmegen,Private Clinic,NL,Western Europe,2025,PTCA Balloon Catheters,21,2249.14
100066,AMC Nijmegen,100066 - AMC Nijmegen,Private Clinic,NL,Western Europe,2025,Inflation Devices,7,108.54
100066,AMC Nijmegen,100066 - AMC Nijmegen,Private Clinic,NL,Western Europe,2025,Microcatheters,26,3957.84
100066,AMC Nijmegen,100066 - AMC Nijmegen,Private Clinic,NL,Western Europe,2025,Drug-Eluting Stents,13,4928.71
100067,Erasmus MC Leiden,100067 - Erasmus MC Leiden,Public Hospital,NL,Western Europe,2025,PTCA Balloon Catheters,8,674.94
100067,Erasmus MC Leiden,100067 - Erasmus MC Leiden,Public Hospital,NL,Western Europe,2025,Guiding Catheters,11,286.63
100067,Erasmus MC Leiden,100067 - Erasmus MC Leiden,Public Hospital,NL,Western Europe,2025,Radial Access Kits,3,113.55
100068,UMC Maastricht,100068 - UMC Maastricht,Private Clinic,NL,Western Europe,2025,Microcatheters,39,4900.8
100068,UMC Maastricht,100068 - UMC Maastricht,Private Clinic,NL,Western Europe,2025,Introducer Sheaths,127,1371.7
100068,UMC Maastricht,100068 - UMC Maastricht,Private Clinic,NL,Western Europe,2025,Diagnostic Catheters,46,1094.98
100069,Catharina Ziekenhuis Tilburg,100069 - Catharina Ziekenhuis Tilburg,University Hospital,NL,Western Europe,2025,Guide Wires,11,216.01
100069,Catharina Ziekenhuis Tilburg,100069 - Catharina Ziekenhuis Tilburg,University Hospital,NL,Western Europe,2025,Drug-Eluting Stents,3,1318.86
100069,Catharina Ziekenhuis Tilburg,100069 - Catharina Ziekenhuis Tilburg,University Hospital,NL,Western Europe,2025,Guiding Catheters,2,51.77
100069,Catharina Ziekenhuis Tilburg,100069 - Catharina Ziekenhuis Tilburg,University Hospital,NL,Western Europe,2025,Hemostasis Valves,6,48.25
100069,Catharina Ziekenhuis Tilburg,100069 - Catharina Ziekenhuis Tilburg,University Hospital,NL,Western Europe,2025,Introducer Sheaths,14,171.61
100069,Catharina Ziekenhuis Tilburg,100069 - Catharina Ziekenhuis Tilburg,University Hospital,NL,Western Europe,2025,Radial Access Kits,2,73.64
100070,Sint Antonius Den Haag,100070 - Sint Antonius Den Haag,Public Hospital,NL,Western Europe,2025,PTCA Balloon Catheters,3,289.54
100071,AMC Breda,100071 - AMC Breda,University Hospital,NL,Western Europe,2025,Drug-Eluting Stents,15,6665.64
100071,AMC Breda,100071 - AMC Breda,University Hospital,NL,Western Europe,2025,PTCA Balloon Catheters,15,1354.47
100071,AMC Breda,100071 - AMC Breda,University Hospital,NL,Western Europe,2025,Guide Wires,204,3535.7
100072,Erasmus MC Arnhem,100072 - Erasmus MC Arnhem,Private Clinic,NL,Western Europe,2025,Diagnostic Catheters,62,1446.19
100072,Erasmus MC Arnhem,100072 - Erasmus MC Arnhem,Private Clinic,NL,Western Europe,2025,Guide Wires,48,987.0
100072,Erasmus MC Arnhem,100072 - Erasmus MC Arnhem,Private Clinic,NL,Western Europe,2025,Drug-Eluting Stents,6,2214.26
100072,Erasmus MC Arnhem,100072 - Erasmus MC Arnhem,Private Clinic,NL,Western Europe,2025,Radial Access Kits,1,38.36
100072,Erasmus MC Arnhem,100072 - Erasmus MC Arnhem,Private Clinic,NL,Western Europe,2025,Hemostasis Valves,3,25.0
100072,Erasmus MC Arnhem,100072 - Erasmus MC Arnhem,Private Clinic,NL,Western Europe,2025,Introducer Sheaths,65,718.4
100072,Erasmus MC Arnhem,100072 - Erasmus MC Arnhem,Private Clinic,NL,Western Europe,2025,Guiding Catheters,8,211.57
100073,UZ Brussels,100073 - UZ Brussels,Heart Center,BE,Western Europe,2025,Introducer Sheaths,90,1230.54
100073,UZ Brussels,100073 - UZ Brussels,Heart Center,BE,Western Europe,2025,Microcatheters,4,546.65
100073,UZ Brussels,100073 - UZ Brussels,Heart Center,BE,Western Europe,2025,Inflation Devices,4,53.16
100073,UZ Brussels,100073 - UZ Brussels,Heart Center,BE,Western Europe,2025,Drug-Eluting Stents,14,6208.2
100073,UZ Brussels,100073 - UZ Brussels,Heart Center,BE,Western Europe,2025,PTCA Balloon Catheters,43,4326.27
100073,UZ Brussels,100073 - UZ Brussels,Heart Center,BE,Western Europe,2025,Guide Wires,57,1129.4
100073,UZ Brussels,100073 - UZ Brussels,Heart Center,BE,Western Europe,2025,Guiding Catheters,17,417.63
100073,UZ Brussels,100073 - UZ Brussels,Heart Center,BE,Western Europe,2025,Radial Access Kits,7,234.4
100073,UZ Brussels,100073 - UZ Brussels,Heart Center,BE,Western Europe,2025,Hemostasis Valves,13,116.37
100074,CHU Antwerp,100074 - CHU Antwerp,University Hospital,BE,Western Europe,2025,PTCA Balloon Catheters,16,1648.12
100074,CHU Antwerp,100074 - CHU Antwerp,University Hospital,BE,Western Europe,2025,Guiding Catheters,13,331.04
100074,CHU Antwerp,100074 - CHU Antwerp,University Hospital,BE,Western Europe,2025,Introducer Sheaths,51,646.2
100074,CHU Antwerp,100074 - CHU Antwerp,University Hospital,BE,Western Europe,2025,Drug-Eluting Stents,28,10292.49
100075,AZ Ghent,100075 - AZ Ghent,University Hospital,BE,Western Europe,2025,Diagnostic Catheters,99,1961.06
100075,AZ Ghent,100075 - AZ Ghent,University Hospital,BE,Western Europe,2025,Guide Wires,209,4125.05
100075,AZ Ghent,100075 - AZ Ghent,University Hospital,BE,Western Europe,2025,Guiding Catheters,26,625.24
100075,AZ Ghent,100075 - AZ Ghent,University Hospital,BE,Western Europe,2025,Hemostasis Valves,20,153.31
100075,AZ Ghent,100075 - AZ Ghent,University Hospital,BE,Western Europe,2025,Inflation Devices,8,108.74
100075,AZ Ghent,100075 - AZ Ghent,University Hospital,BE,Western Europe,2025,Drug-Eluting Stents,21,9834.54
100075,AZ Ghent,100075 - AZ Ghent,University Hospital,BE,Western Europe,2025,Microcatheters,36,5406.63
100076,OLV Ziekenhuis Leuven,100076 - OLV Ziekenhuis Leuven,Public Hospital,BE,Western Europe,2025,Diagnostic Catheters,5,110.85
100076,OLV Ziekenhuis Leuven,100076 - OLV Ziekenhuis Leuven,Public Hospital,BE,Western Europe,2025,Introducer Sheaths,6,78.37
100077,Cliniques Universitaires Liège,100077 - Cliniques Universitaires Liège,University Hospital,BE,Western Europe,2025,Microcatheters,43,6812.34
100077,Cliniques Universitaires Liège,100077 - Cliniques Universitaires Liège,University Hospital,BE,Western Europe,2025,Hemostasis Valves,14,113.91
100077,Cliniques Universitaires Liège,100077 - Cliniques Universitaires Liège,University Hospital,BE,Western Europe,2025,Inflation Devices,7,96.58
100077,Cliniques Universitaires Liège,100077 - Cliniques Universitaires Liège,University Hospital,BE,Western Europe,2025,PTCA Balloon Catheters,20,1756.28
100077,Cliniques Universitaires Liège,100077 - Cliniques Universitaires Liège,University Hospital,BE,Western Europe,2025,Diagnostic Catheters,55,1222.23
100077,Cliniques Universitaires Liège,100077 - Cliniques Universitaires Liège,University Hospital,BE,Western Europe,2025,Radial Access Kits,14,524.85
100077,Cliniques Universitaires Liège,100077 - Cliniques Universitaires Liège,University Hospital,BE,Western Europe,2025,Introducer Sheaths,91,1238.7
100077,Cliniques Universitaires Liège,100077 - Cliniques Universitaires Liège,University Hospital,BE,Western Europe,2025,Guide Wires,142,2926.11
100077,Cliniques Universitaires Liège,100077 - Cliniques Universitaires Liège,University Hospital,BE,Western Europe,2025,Drug-Eluting Stents,23,10921.23
100078,UZ Bruges,100078 - UZ Bruges,Public Hospital,BE,Western Europe,2025,PTCA Balloon Catheters,11,985.14
100078,UZ Bruges,100078 - UZ Bruges,Public Hospital,BE,Western Europe,2025,Radial Access Kits,3,92.09
100078,UZ Bruges,100078 - UZ Bruges,Public Hospital,BE,Western Europe,2025,Drug-Eluting Stents,4,1538.28
100078,UZ Bruges,100078 - UZ Bruges,Public Hospital,BE,Western Europe,2025,Diagnostic Catheters,41,766.88
100078,UZ Bruges,100078 - UZ Bruges,Public Hospital,BE,Western Europe,2025,Inflation Devices,2,27.31
100078,UZ Bruges,100078 - UZ Bruges,Public Hospital,BE,Western Europe,2025,Microcatheters,1,154.44
100078,UZ Bruges,100078 - UZ Bruges,Public Hospital,BE,Western Europe,2025,Guiding Catheters,8,247.14
100078,UZ Bruges,100078 - UZ Bruges,Public Hospital,BE,Western Europe,2025,Introducer Sheaths,18,185.02
100078,UZ Bruges,100078 - UZ Bruges,Public Hospital,BE,Western Europe,2025,Guide Wires,36,729.11
100079,CHU Charleroi,100079 - CHU Charleroi,University Hospital,BE,Western Europe,2025,Guide Wires,161,3027.7
100079,CHU Charleroi,100079 - CHU Charleroi,University Hospital,BE,Western Europe,2025,Inflation Devices,6,102.66
100079,CHU Charleroi,100079 - CHU Charleroi,University Hospital,BE,Western Europe,2025,Microcatheters,6,981.93
100079,CHU Charleroi,100079 - CHU Charleroi,University Hospital,BE,Western Europe,2025,Guiding Catheters,31,795.93
100079,CHU Charleroi,100079 - CHU Charleroi,University Hospital,BE,Western Europe,2025,PTCA Balloon Catheters,41,3515.65
100079,CHU Charleroi,100079 - CHU Charleroi,University Hospital,BE,Western Europe,2025,Drug-Eluting Stents,19,8431.27
100079,CHU Charleroi,100079 - CHU Charleroi,University Hospital,BE,Western Europe,2025,Introducer Sheaths,48,615.54
